"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL0.value","CL1.value","CL2.value","CL3.value"
"2039",20020621,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",328,NA,NA,NA
"2040",20020624,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",323.5,NA,NA,NA
"2041",20020625,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",321.2,NA,NA,NA
"2042",20020626,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",322,NA,NA,NA
"2043",20020627,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",317,NA,NA,NA
"2044",20020628,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",319,NA,NA,NA
"2045",20020701,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",315.5,NA,NA,NA
"2046",20020702,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",319,NA,NA,NA
"2047",20020703,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",319,NA,NA,NA
"2048",20020708,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",323,NA,NA,NA
"2049",20020709,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",325.5,NA,NA,NA
"2050",20020710,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",327,NA,NA,NA
"2051",20020711,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",327,NA,NA,NA
"2052",20020712,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",320,NA,NA,NA
"2053",20020715,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",318.5,NA,NA,NA
"2054",20020716,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",322.5,NA,NA,NA
"2055",20020717,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",322,NA,NA,NA
"2056",20020718,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",326,NA,NA,NA
"2057",20020719,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",324,NA,NA,NA
"2058",20020722,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",316.5,NA,NA,NA
"2059",20020723,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",319,NA,NA,NA
"2060",20020724,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",322,NA,NA,NA
"2061",20020725,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",331.5,NA,NA,NA
"2062",20020726,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",335,NA,NA,NA
"2063",20020729,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",332.5,NA,NA,NA
"2064",20020730,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",319.2,NA,NA,NA
"2065",20020731,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",319,NA,NA,NA
"2066",20020801,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",317,NA,NA,NA
"2067",20020802,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",317.3,NA,NA,NA
"2068",20020805,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",321.8,NA,NA,NA
"2069",20020806,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",321,NA,NA,NA
"2070",20020807,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",320,NA,NA,NA
"2071",20020808,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",323.5,NA,NA,NA
"2072",20020809,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",321,NA,NA,NA
"2073",20020812,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",322.5,NA,NA,NA
"2074",20020813,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",324.5,NA,NA,NA
"2075",20020814,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",325.5,NA,NA,NA
"2076",20020815,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",323.5,NA,NA,NA
"2077",20020816,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",319,NA,NA,NA
"2078",20020819,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",322,NA,NA,NA
"2079",20020820,"PAU02.b01","PAU02.b01","PAZ02.b01","PAH03.b01","PAM03.b01",321,NA,NA,NA
"2080",20020821,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",318,NA,NA,NA
"2081",20020822,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",321.1,NA,NA,NA
"2082",20020823,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",323.1,NA,NA,NA
"2083",20020826,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",335,NA,NA,NA
"2084",20020827,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",362,NA,NA,NA
"2085",20020828,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",345,NA,NA,NA
"2086",20020829,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",340.5,NA,NA,NA
"2087",20020830,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",327,NA,NA,NA
"2088",20020903,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",323.7,NA,NA,NA
"2089",20020904,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",322.5,NA,NA,NA
"2090",20020905,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",325,NA,NA,NA
"2091",20020906,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",331.4,NA,NA,NA
"2092",20020909,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",333,NA,NA,NA
"2093",20020910,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",330,NA,NA,NA
"2094",20020911,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",331,NA,NA,NA
"2095",20020912,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",332.5,NA,NA,NA
"2096",20020913,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",338.5,NA,NA,NA
"2097",20020916,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",333.5,NA,NA,NA
"2098",20020917,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",335.5,NA,NA,NA
"2099",20020919,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",333.5,NA,NA,NA
"2100",20020920,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",331,NA,NA,NA
"2101",20020923,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",330,NA,NA,NA
"2102",20020924,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",329.5,NA,NA,NA
"2103",20020925,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",325,NA,NA,NA
"2104",20020926,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",319.4,NA,NA,NA
"2105",20020927,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",314.2,NA,NA,NA
"2106",20020930,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",319,NA,NA,NA
"2107",20021001,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",318.45,NA,NA,NA
"2108",20021002,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",326.5,NA,NA,NA
"2109",20021003,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",318,NA,NA,NA
"2110",20021004,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",316,NA,NA,NA
"2111",20021007,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",316,NA,NA,NA
"2112",20021008,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",317.5,NA,NA,NA
"2113",20021009,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",323,NA,NA,NA
"2114",20021010,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",320,NA,NA,NA
"2115",20021011,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",321.4,NA,NA,NA
"2116",20021014,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",318.5,NA,NA,NA
"2117",20021015,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",321.5,NA,NA,NA
"2118",20021016,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",319.5,NA,NA,NA
"2119",20021017,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",321.5,NA,NA,NA
"2120",20021018,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",319,NA,NA,NA
"2121",20021021,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",321.5,NA,NA,NA
"2122",20021022,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",322,NA,NA,NA
"2123",20021023,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",316,NA,NA,NA
"2124",20021024,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",310.5,NA,NA,NA
"2125",20021025,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",311,NA,NA,NA
"2126",20021028,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",313.95,NA,NA,NA
"2127",20021029,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",316,NA,NA,NA
"2128",20021030,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",313.5,NA,NA,NA
"2129",20021031,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",310.5,NA,NA,NA
"2130",20021101,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",310,NA,NA,NA
"2131",20021104,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",312,NA,NA,NA
"2132",20021105,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",315,NA,NA,NA
"2133",20021106,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",312,NA,NA,NA
"2134",20021107,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",308.2,NA,NA,NA
"2135",20021108,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",303,NA,NA,NA
"2136",20021111,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",288,NA,NA,NA
"2137",20021112,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",285.5,NA,NA,NA
"2138",20021113,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",286,NA,NA,NA
"2139",20021114,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",292.8,NA,NA,NA
"2140",20021115,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",289,NA,NA,NA
"2141",20021118,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",289.5,NA,NA,NA
"2142",20021119,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",278.5,NA,NA,NA
"2143",20021120,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",279.6,NA,NA,NA
"2144",20021121,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",279.8,NA,NA,NA
"2145",20021122,"PAZ02.b01","PAZ02.b01","PAH03.b01","PAM03.b01","PAU03.b01",272,NA,NA,NA
"2146",20021125,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",262,NA,NA,NA
"2147",20021126,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",266,NA,NA,NA
"2148",20021127,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",266,NA,NA,NA
"2149",20021202,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",264,NA,NA,NA
"2150",20021203,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",263,NA,NA,NA
"2151",20021204,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",255,NA,NA,NA
"2152",20021205,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",248,NA,NA,NA
"2153",20021206,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",243,NA,NA,NA
"2154",20021209,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",249,NA,NA,NA
"2155",20021210,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",248.5,NA,NA,NA
"2156",20021211,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",245,NA,NA,NA
"2157",20021212,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",243.5,NA,NA,NA
"2158",20021213,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",239.5,NA,NA,NA
"2159",20021216,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",239,NA,NA,NA
"2160",20021217,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",243,NA,NA,NA
"2161",20021218,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",247.8,NA,NA,NA
"2162",20021219,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",238.9,NA,NA,NA
"2163",20021220,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",229.6,NA,NA,NA
"2164",20021223,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",230,NA,NA,NA
"2165",20021224,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",231.25,NA,NA,NA
"2166",20021226,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",235,NA,NA,NA
"2167",20021230,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",234,NA,NA,NA
"2168",20021231,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",238,NA,NA,NA
"2169",20030102,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",239.8,NA,NA,NA
"2170",20030103,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",241.55,NA,NA,NA
"2171",20030106,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",245,NA,NA,NA
"2172",20030107,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",242,NA,NA,NA
"2173",20030108,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",259,NA,NA,NA
"2174",20030109,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",263.65,NA,NA,NA
"2175",20030110,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",269.3,NA,NA,NA
"2176",20030113,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",255.8,NA,NA,NA
"2177",20030114,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",250,NA,NA,NA
"2178",20030115,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",245.2,NA,NA,NA
"2179",20030116,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",250.5,NA,NA,NA
"2180",20030117,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",258.75,NA,NA,NA
"2181",20030121,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",264,NA,NA,NA
"2182",20030122,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",271.75,NA,NA,NA
"2183",20030123,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",269,NA,NA,NA
"2184",20030124,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",269,NA,NA,NA
"2185",20030127,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",265.5,NA,NA,NA
"2186",20030128,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",267.99,NA,NA,NA
"2187",20030129,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",268.95,NA,NA,NA
"2188",20030130,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",258.15,NA,NA,NA
"2189",20030131,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",261.9,NA,NA,NA
"2190",20030203,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",267.5,NA,NA,NA
"2191",20030204,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",268,NA,NA,NA
"2192",20030205,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",264.5,NA,NA,NA
"2193",20030206,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",252.5,NA,NA,NA
"2194",20030207,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",250.5,NA,NA,NA
"2195",20030210,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",251.25,NA,NA,NA
"2196",20030211,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",252,NA,NA,NA
"2197",20030212,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",253.55,NA,NA,NA
"2198",20030213,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",255,NA,NA,NA
"2199",20030214,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",254,NA,NA,NA
"2200",20030218,"PAH03.b01","PAH03.b01","PAM03.b01","PAU03.b01","PAZ03.b01",251,NA,NA,NA
"2201",20030219,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",254,NA,NA,NA
"2202",20030221,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",250.75,NA,NA,NA
"2203",20030224,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",250.5,NA,NA,NA
"2204",20030225,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",251.5,NA,NA,NA
"2205",20030226,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",251,NA,NA,NA
"2206",20030227,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",244,NA,NA,NA
"2207",20030228,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",243,NA,NA,NA
"2208",20030303,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",238.5,NA,NA,NA
"2209",20030304,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",238.9,NA,NA,NA
"2210",20030305,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",238,NA,NA,NA
"2211",20030306,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",238,NA,NA,NA
"2212",20030307,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",239,NA,NA,NA
"2213",20030310,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",243,NA,NA,NA
"2214",20030311,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",242.5,NA,NA,NA
"2215",20030312,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",236.5,NA,NA,NA
"2216",20030313,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",233.5,NA,NA,NA
"2217",20030314,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",234,NA,NA,NA
"2218",20030317,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",233,NA,NA,NA
"2219",20030318,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",236,NA,NA,NA
"2220",20030319,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",233.3,NA,NA,NA
"2221",20030320,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",230,NA,NA,NA
"2222",20030321,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",230,NA,NA,NA
"2223",20030324,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",216.55,NA,NA,NA
"2224",20030325,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",205.2,NA,NA,NA
"2225",20030326,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",195.2,NA,NA,NA
"2226",20030327,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",197.65,NA,NA,NA
"2227",20030328,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",191,NA,NA,NA
"2228",20030331,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",182.45,NA,NA,NA
"2229",20030401,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",181.35,NA,NA,NA
"2230",20030402,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",179,NA,NA,NA
"2231",20030403,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",175.5,NA,NA,NA
"2232",20030404,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",178.5,NA,NA,NA
"2233",20030407,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",173,NA,NA,NA
"2234",20030408,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",175.5,NA,NA,NA
"2235",20030409,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",174.25,NA,NA,NA
"2236",20030410,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",175.5,NA,NA,NA
"2237",20030411,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",172,NA,NA,NA
"2238",20030414,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",168,NA,NA,NA
"2239",20030415,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",164,NA,NA,NA
"2240",20030416,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",148.5,NA,NA,NA
"2241",20030417,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",152.5,NA,NA,NA
"2242",20030421,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",157.5,NA,NA,NA
"2243",20030422,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",163,NA,NA,NA
"2244",20030423,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",157.05,NA,NA,NA
"2245",20030424,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",157,NA,NA,NA
"2246",20030425,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",150.5,NA,NA,NA
"2247",20030428,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",150,NA,NA,NA
"2248",20030429,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",152.35,NA,NA,NA
"2249",20030430,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",156,NA,NA,NA
"2250",20030501,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",152,NA,NA,NA
"2251",20030502,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",154,NA,NA,NA
"2252",20030505,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",155,NA,NA,NA
"2253",20030506,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",159.8,NA,NA,NA
"2254",20030507,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",163,NA,NA,NA
"2255",20030508,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",162,NA,NA,NA
"2256",20030509,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",155.5,NA,NA,NA
"2257",20030512,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",158.5,NA,NA,NA
"2258",20030513,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",156,NA,NA,NA
"2259",20030514,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",158.5,NA,NA,NA
"2260",20030515,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",159.25,NA,NA,NA
"2261",20030516,"PAM03.b01","PAM03.b01","PAU03.b01","PAZ03.b01","PAH04.b01",159.85,NA,NA,NA
