"","MA.50","MA.100","MA.200"
"134",387.61079954,388.1786999,399.776249975
"135",387.57719968,388.46209986,399.91184995
"136",387.48059994,388.73709986,400.03910001
"137",387.37800044,389.02480005,400.178950015
"138",387.45680048,389.34510003,400.31855008
"139",387.75700068,389.73140008,400.509150055
"140",388.02760064,390.08050011,400.67830014
"141",388.06480096,390.37900017,400.792750215
"142",388.06460136,390.67340019,400.902900205
"143",387.98680108,390.91379997,400.98235013
"144",387.88400078,391.16389976,401.0493501
"145",387.82220084,391.39689963,401.12930005
"146",387.76380056,391.55689963,401.194900025
"147",387.69220084,391.77349967,401.264000065
"148",387.64600088,391.96879965,401.328450135
"149",387.7378008,392.20209982,401.379000215
"150",387.88660086,392.45229971,401.433950165
"151",388.04680044,392.71049947,401.506600155
"152",387.91720022,392.92289937,401.578100095
"153",387.85059988,393.15339925,401.655450105
"154",387.74780018,393.39559926,401.751850095
"155",387.61660024,393.63999929,401.84200009
"156",387.47100028,393.90509939,401.92255017
"157",387.32200066,394.20759939,402.0493002
"158",387.1132006,394.48799947,402.16110028
"159",386.96240042,394.74389943,402.298000305
"160",386.75460014,395.0121993,402.42215024
"161",386.5078002,395.27419942,402.55355023
"162",386.37739982,395.56629934,402.659750185
"163",386.27819938,395.84399923,402.781550115
"164",386.1253997,396.09169943,402.914150215
"165",385.9355999,396.29669943,403.052850165
"166",385.78780022,396.51439963,403.19475019
"167",385.63500054,396.79439963,403.353650185
"168",385.43580072,397.03009971,403.49985029
"169",385.20580072,397.26079948,403.641550275
"170",385.07160028,397.4826995,403.7783502
"171",385.07160028,397.79149955,403.924750195
"172",385.1358001,398.1175994,404.087300245
"173",385.2005999,398.44959952,404.24445021
"174",385.25679986,398.76739951,404.40150008
"175",385.37119988,399.12789969,404.57550017
"176",385.5010003,399.41569968,404.730450275
"177",385.8084002,399.66629966,404.91080016
"178",386.06559992,399.84599967,405.08960021
"179",386.34219964,399.98799948,405.254150225
"180",386.6153997,400.12889975,405.41120024
"181",387.07979974,400.24999961,405.577050155
"182",387.57159966,400.36389976,405.73635008
"183",388.11640008,400.52209983,405.897200145
"184",388.74660026,400.70770011,406.06100019
"185",389.34700004,400.92409996,406.215700205
"186",389.99359978,401.16489983,406.387450235
"187",390.67159966,401.42089959,406.560950145
"188",391.23339958,401.63869958,406.702250195
"189",391.70579948,401.82299951,406.833500195
"190",392.13339958,401.98219965,406.96825026
"191",392.69319938,402.13289942,407.10970015
"192",393.28219902,402.2982992,407.259800095
"193",393.84079886,402.43049921,407.39935011
"194",394.44379874,402.5733993,407.547100205
"195",394.97159842,402.71059931,407.67150023
"196",395.3499987,402.81569941,407.75650023
"197",395.8547985,402.89179926,407.85010008
"198",396.29159842,402.97609919,407.952050155
"199",396.66639884,403.06459925,408.0360002
"200",397.01799856,403.07109919,408.12315016
"201",397.3741985,403.04459925,408.207550185
"202",397.92859852,403.22479945,408.374800245
"203",398.45619862,403.41529964,408.53850035
"204",399.04339834,403.68189938,408.73130034
"205",399.66339834,404.02049954,408.92405028
"206",400.3391985,404.38269955,409.0959503
"207",401.09319812,404.78169949,409.29705015
"208",401.86279834,405.13009946,409.52010023
"209",402.52539844,405.45309965,409.72820021
"210",403.26979846,405.78569975,409.971800215
"211",404.04059864,406.1494998,410.194550155
"212",404.75519886,406.42569975,410.38715025
"213",405.40979908,406.70059996,410.58200026
"214",406.05799916,406.99099974,410.79630019
"215",406.65779896,407.33729948,411.02005019
"216",407.24099904,407.69579954,411.210250235
"217",407.95379872,408.03849943,411.406150195
"218",408.6243987,408.42859953,411.60900023
"219",409.31579824,408.81999937,411.7922502
"220",409.89379872,409.17239958,411.967600235
"221",410.51139882,409.48619963,412.12925017
"222",411.0993987,409.8020996,412.295950155
"223",411.69859914,410.1595996,412.46370025
"224",412.27799916,410.48769958,412.5986502
"225",412.8845995,410.82699981,412.72390029
"226",413.33039906,411.08799987,412.82460021
"227",413.52419912,411.22069976,412.861750175
"228",413.62639942,411.35549987,412.90385024
"229",413.63379932,411.47079986,412.89295028
"230",413.6423998,411.5601001,412.897850335
"231",413.42019948,411.53470001,412.8686502
"232",413.15619986,411.50399994,412.830050195
"233",412.92779958,411.44549988,412.791750175
"234",412.66879996,411.37380005,412.75370025
"235",412.50119988,411.36160004,412.73880035
"236",412.33619988,411.34110016,412.729200435
"237",412.17019952,411.33309998,412.71705047
"238",412.04399958,411.29200013,412.703500515
"239",411.94019954,411.28690003,412.698500515
"240",411.83099972,411.27610017,412.717600555
"241",411.57259946,411.20650026,412.707850495
"242",411.31439938,411.13240022,412.704650575
"243",411.02019956,411.05090029,412.717900545
"244",410.70299986,410.93480044,412.717000585
"245",410.4496002,410.86170047,412.74895066
"246",410.28140012,410.83290042,412.78535065
"247",409.92880002,410.75450046,412.78025055
"248",409.66059996,410.68810062,412.797150575
"249",409.46279966,410.55590061,412.807650455
"250",409.12419982,410.41560062,412.825650485
"251",408.715,410.30270084,412.843950505
"252",408.52100038,410.23330082,412.903250585
"253",408.37440066,410.15750096,412.959500585
"254",408.32040042,410.10810093,413.027750555
"255",408.37760074,410.04400089,413.083500525
"256",408.4262006,409.94000095,413.11060044
"257",408.47020086,409.89100101,413.15565049
"258",408.39740058,409.83420109,413.20460038
"259",408.38080086,409.85210118,413.28240037
"260",408.30160104,409.83210118,413.3391504
"261",408.25840096,409.83290104,413.40830033
"262",408.09620064,409.75320103,413.468600315
"263",407.99140084,409.719101,413.550950325
"264",407.92400032,409.736601,413.6453003
"265",408.0168,409.8090009,413.76230027
"266",408.15060004,409.87510075,413.870450295
"267",408.12320014,409.91290074,413.950500345
"268",408.23280036,409.96960087,414.05365037
"269",408.3242005,410.02230107,414.168850415
"270",408.45100044,410.0740009,414.301550305
"271",408.46100044,410.05800084,414.403050245
"272",408.5048005,410.05700109,414.506950395
"273",408.62060006,410.0393009,414.61210039
"274",408.6974,410.03560065,414.71405031
"275",408.76940012,410.02310065,414.812650315
"276",408.84560068,410.04520087,414.923600325
"277",408.9172004,410.15530066,415.06820024
"278",409.08460032,410.33320075,415.252400225
"279",409.3078004,410.52030097,415.42985033
"280",409.4778004,410.69350073,415.596950245
"281",409.64920054,410.9041007,415.771950245
"282",409.85180002,411.1088004,415.951350115
"283",409.96320018,411.27230046,416.117900105
"284",410.07880014,411.41430027,416.275850085
"285",410.2220002,411.50730045,416.422050185
"286",410.34600044,411.61000064,416.55485017
"287",410.49600044,411.7010007,416.682750255
"288",410.54000068,411.76580081,416.797950295
"289",410.63360052,411.84400088,416.92100022
"290",410.72120062,411.95430087,417.03025025
"291",410.84040106,412.08650088,417.137900245
"292",410.95040106,412.22130099,417.25335038
"293",411.08160102,412.36820101,417.391050425
"294",411.16660102,412.52080111,417.54120042
"295",411.27380074,412.63240115,417.70245042
"296",411.38440072,412.69730105,417.867050335
"297",411.5802009,412.8084009,418.048750315
"298",411.71560128,412.92800112,418.2166504
"299",411.64900156,413.00740115,418.355550395
"300",411.70700142,413.17520113,418.542700355
"301",411.89040168,413.37050112,418.75075028
"302",411.94560126,413.52480104,418.947600255
"303",411.94060126,413.66170106,419.12590027
"304",411.89580144,413.7807013,419.28605026
"305",411.71040104,413.82760102,419.417400205
"306",411.4538013,413.80920105,419.529900205
"307",411.31180116,413.81240081,419.662300105
"308",411.2710016,413.910101,419.82415008
"309",411.3234015,414.00330077,420.00885009
"310",411.36260132,414.15790068,420.20760009
"311",411.40740112,414.23960051,420.394250025
"312",411.41020142,414.34860075,420.58840011
"313",411.44680116,414.46340056,420.772799985
"314",411.54920168,414.60160064,420.958400115
"315",411.6012018,414.7028009,421.13660019
"316",411.59960146,414.72470093,421.284750065
"317",411.70260134,414.77380096,421.39165009
"318",411.70640138,414.78940093,421.47360001
"319",411.72040164,414.76450103,421.5489
"320",411.69700136,414.76280089,421.63604996
"321",411.65500124,414.77230071,421.73299988
"322",411.60920168,414.78980071,421.82674988
"323",411.45800174,414.7678009,421.938649905
"324",411.3738013,414.70960082,422.06889984
"325",411.27680118,414.62080077,422.203549805
"326",411.24480106,414.56120055,422.34789978
"327",411.39340092,414.50280059,422.53694977
"328",411.58180118,414.45220061,422.71919983
"329",411.73280154,414.3151007,422.874049835
"330",411.90920106,414.23560057,423.027649685
"331",412.15900086,414.20260039,423.23819961
"332",412.36580078,414.15610045,423.440099635
"333",412.58140074,414.13800047,423.66469955
"334",412.7498004,414.13360045,423.87244949
"335",412.7926007,414.11600066,424.037899475
"336",412.87400084,414.11730071,424.21829941
"337",412.90600096,414.10100096,424.388649445
"338",412.99160094,414.1150009,424.562699435
"339",413.05440124,414.110101,424.74919953
"340",413.18740112,414.15910094,424.933799445
"341",413.3326007,414.20920073,425.110799415
"342",413.49220092,414.27690093,425.28779954
"343",413.654801,414.3849008,425.477849585
"344",413.8750012,414.49920073,425.69599961
"345",413.99100156,414.63620085,425.889649665
"346",414.01020138,414.73780088,426.09469956
"347",414.0366009,414.80600064,426.30309952
"348",414.14040096,414.90620053,426.51984955
"349",414.36580074,415.0594003,426.76004944
"350",414.64340084,415.23570035,426.96219956
"351",414.85060056,415.38520017,427.15529954
"352",415.10400082,415.57320035,427.34409959
"353",415.38280086,415.76150021,427.5375496
"354",415.66560116,415.94740018,427.7275496
"355",415.944801,416.12300016,427.9537996
"356",416.1646008,416.28119993,428.182649545
"357",416.31300046,416.42029997,428.381249555
"358",416.5492004,416.57499967,428.58254945
"359",416.68320004,416.71269956,428.762849435
"360",416.95320004,416.84619962,428.941299445
"361",417.0717999,416.98369962,429.097599495
"362",417.28700008,417.1839996,429.2699495
"363",417.47999996,417.38279965,429.41584946
"364",417.6539996,417.5539996,429.5298494
"365",417.8044,417.71559964,429.62444947
"366",417.8498004,417.86579984,429.740149545
"367",417.84500058,417.98809995,429.841849525
"368",417.87240048,418.13769987,429.95079957
"369",417.80860042,418.31539976,430.064049535
"370",417.82860042,418.52909971,430.198249515
"371",417.88960018,418.74809965,430.349749455
"372",417.97039974,418.9568997,430.50354935
"373",418.07760006,419.18489988,430.665199435
"374",418.04540034,419.39249997,430.81634949
"375",417.96480036,419.60219998,430.9723494
"376",417.87760004,419.80199978,431.13644928
"377",417.61220026,419.98109982,431.272849275
"378",417.32260004,420.1715997,431.357849275
"379",416.89739986,420.33939969,431.4360492
"380",416.56200008,420.50039976,431.51684922
"381",416.24619992,420.63979979,431.592999275
"382",415.94640012,420.79389983,431.709049385
"383",415.6946002,420.96349975,431.851049355
"384",415.5174005,421.1373999,431.977299355
"385",415.43940062,421.33679992,432.12289933
"386",415.36060058,421.4996997,432.270049295
"387",415.29600096,421.66449981,432.442749335
"388",415.23840086,421.83009978,432.61589936
"389",415.16580076,421.99799956,432.778199315
"390",415.13080076,422.10619963,432.94779923
"391",415.08580076,422.18929961,433.11334931
"392",415.06160094,422.28539977,433.26909928
"393",415.1150006,422.41389984,433.42844926
"394",415.12340026,422.56159973,433.57559922
"395",415.28140014,422.77249969,433.724899145
"396",415.46540038,423.03679962,433.900199135
"397",415.57540038,423.28909973,434.069049235
"398",415.6720001,423.50529968,434.237799235
"399",415.75299986,423.70369964,434.408699195
"400",415.82799986,423.91019958,434.56584916
"401",415.91979978,424.13099944,434.73284913
"402",416.04239988,424.37039947,434.89519914
"403",416.14019956,424.59009948,435.02369905
"404",416.2291992,424.79139922,435.164899
"405",416.30119932,425.00719939,435.30914903
"406",416.39779906,425.25059936,435.45289903
"407",416.52759948,425.5121994,435.60419908
"408",416.60079894,425.73819916,435.74244905
"409",416.74219908,426.01439941,435.903799145
"410",416.7391992,426.2572995,436.03089921
"411",416.89559934,426.54889954,436.18469926
"412",417.08099912,426.82819947,436.33019914
"413",417.28559934,427.08219941,436.459749155
"414",417.4539996,427.31519959,436.552249155
"415",417.62679928,427.57039948,436.655699015
"416",417.88179928,427.8447992,436.813199015
"417",418.13119932,428.00949922,436.96654893
"418",418.40299926,428.15779909,437.11909898
"419",418.8221991,428.33329897,437.28779893
"420",419.229599,428.50929903,437.45509889
"421",419.60659912,428.69369905,437.617198955
"422",419.94339966,428.86369905,437.756949015
"423",420.2921997,429.10949891,437.905648965
"424",420.7395996,429.42819886,438.08984895
"425",421.2395996,429.78629884,438.28789888
"426",421.72639952,430.13459901,438.474548965
"427",422.34999938,430.57109895,438.688798995
"428",423.02059936,430.98619905,438.895498975
"429",423.78139952,431.43299897,439.123398905
"430",424.43879944,431.8196988,439.322148905
"431",425.03339966,432.27379883,439.526848915
"432",425.64139954,432.72409882,439.720648965
"433",426.2323993,433.19139863,439.923398905
"434",426.7573993,433.61129853,440.111098795
"435",427.23419922,433.95979829,440.278898785
"436",427.63879882,434.31929811,440.442148755
"437",428.03299866,434.67629793,440.607198655
"438",428.4217987,435.01039797,440.78629869
"439",428.83019836,435.38829806,440.96304872
"440",429.0815985,435.70849795,441.124548655
"441",429.29279846,436.0123981,441.27689866
"442",429.5091986,436.29869815,441.42694871
"443",429.71279908,436.57079837,441.58454881
"444",429.9997992,436.89279849,441.75679887
"445",430.26359924,437.14309848,441.923248915
"446",430.60819886,437.45159824,442.105798815
"447",431.00279908,437.8001984,442.30104891
"448",431.33859926,438.13349857,442.485498985
"449",431.65439942,438.46069858,442.696448995
"450",431.9923993,438.68869877,442.90414904
"451",432.3421991,438.92539891,443.11624911
"452",432.69839906,439.11499883,443.307949095
"453",433.0399994,439.31359899,443.50309909
"454",433.35359924,439.50769902,443.708749115
"455",433.71319946,439.78459904,443.92109912
"456",434.10339966,440.08409916,444.131249115
"457",434.49679932,440.34219914,444.323699065
"458",434.87559938,440.59009923,444.498249085
"459",435.28659974,440.81299931,444.648249085
"460",435.7753998,441.03639927,444.81014911
"461",436.20219974,441.21149937,444.980799135
"462",436.57539982,441.3558994,445.145149115
"463",436.87879948,441.44889927,445.293849065
"464",437.17639958,441.5056992,445.445099065
"465",437.51399968,441.5332993,445.588349035
"466",437.80779912,441.61449925,445.733048895
"467",437.88779912,441.6955991,445.858748815
"468",437.91259892,441.76389927,445.963198885
"469",437.84439884,441.81269931,446.067648955
"470",437.78899906,441.86739932,446.171398955
"471",437.78079898,441.95139926,446.28129901
"472",437.78399844,442.050199,446.417098875
"473",437.92679812,442.14549899,446.556098815
"474",438.11679812,442.24019901,446.69244876
"475",438.33299808,442.34249882,446.82424869
"476",438.5427985,442.47089878,446.97304874
"477",438.79219852,442.56459873,447.102598755
"478",438.95179874,442.54409885,447.20219882
"479",439.08459842,442.53269871,447.30239871
"480",439.20059816,442.53329868,447.396748685
"481",439.514198,442.54619876,447.50314868
"482",439.8067981,442.62419894,447.60869876
"483",440.15039796,442.73859896,447.718548765
"484",440.46519776,442.81719881,447.83609866
"485",440.68539736,442.90899874,447.97614856
"486",440.9997974,443.04039889,448.145098605
"487",441.3195972,443.22099886,448.31044864
"488",441.59899724,443.40169894,448.469798615
"489",441.94639776,443.55839907,448.627548705
"490",442.3353974,443.78939883,448.800698575
"491",442.73199774,444.03739901,448.97179858
"492",443.0881977,444.25279879,449.13804858
"493",443.42879766,444.44299868,449.304348475
"494",443.78579778,444.58959871,449.462248405
"495",444.02259772,444.6772986,449.62119845
"496",444.29499762,444.76359865,449.774598415
"497",444.59759772,444.84899874,449.935898465
"498",444.92839788,444.97029879,450.10244845
"499",445.26699774,445.11369875,450.25069842
"500",445.38499824,445.22149874,450.36069842
"501",445.50859872,445.33469882,450.47799853
"502",445.5315986,445.41999881,450.578998435
"503",445.58719858,445.45729862,450.68089831
"504",445.6617988,445.53839878,450.80894839
"505",445.85599862,445.61109867,450.928848445
"506",446.06479866,445.6551987,451.061898525
"507",446.18759896,445.69619876,451.16804858
"508",446.30459908,445.74669894,451.28899859
"509",446.33939888,445.79319888,451.37704852
"510",446.29739874,445.80449892,451.447348505
"511",446.220799,445.82049898,451.51569857
"512",446.13639898,445.83219881,451.572098565
"513",446.01899906,445.8372989,451.650598625
"514",445.83499882,445.78929872,451.731248495
"515",445.55259892,445.74099855,451.808248465
"516",445.42119938,445.78159883,451.8948485
"517",445.50339908,445.92359864,452.034248525
"518",445.61519962,446.08039887,452.17719866
"519",445.78099978,446.24229889,452.333248615
"520",445.94579958,446.40089875,452.486598685
"521",446.12199954,446.54069886,452.6425487
"522",446.31639956,446.65019898,452.80234881
"523",446.36419986,446.70179902,452.92944888
"524",446.3635999,446.75149904,453.038648865
"525",446.35199956,446.78949892,453.141398805
"526",446.39899906,446.81449892,453.259848815
"527",446.33699894,446.80649904,453.335648835
"528",446.13639896,446.8047989,453.398548765
"529",445.980799,446.81379884,453.478548765
"530",445.8659992,446.82459901,453.579898865
"531",445.57819952,446.779899,453.63559894
"532",445.44159978,446.71719911,453.69009891
"533",445.32679996,446.65539918,453.74504901
"534",445.16919986,446.61089906,453.81334903
"535",445.13260012,446.59799928,453.91689914
"536",445.08100038,446.5649994,454.014449185
"537",445.12240052,446.53809938,454.110499145
"538",445.20440064,446.56219941,454.21214923
"539",445.17040038,446.53779938,454.284949215
"540",445.24340026,446.54059936,454.36124926
"541",445.34280028,446.54139922,454.45129931
"542",445.41739988,446.55519927,454.5452492
"543",445.4571997,446.59829925,454.64049914
"544",445.39339964,446.62079925,454.735599085
"545",445.33199948,446.70339935,454.873049035
"546",445.23219968,446.75999939,454.989849115
"547",445.10039976,446.80189942,455.100849175
"548",445.0121997,446.8374994,455.204849115
"549",444.96039976,446.93219941,455.327899195
"550",445.05799924,447.11959931,455.48744906
"551",445.16079892,447.30709931,455.647249015
"552",445.30839902,447.50089936,455.812948935
"553",445.32739866,447.69259919,455.974198935
"554",445.41499876,447.90979921,456.13859896
"555",445.36619872,448.0575992,456.25659899
"556",445.24559874,448.17839907,456.36509905
"557",445.20479856,448.30519899,456.48779909
"558",445.1887988,448.40639894,456.63104906
"559",445.24699888,448.48349886,456.77984911
"560",445.3115991,448.58389895,456.95059908
"561",445.42019896,448.7500989,457.123199025
"562",445.52799864,448.93439883,457.315049
"563",445.65559874,449.13879886,457.521299
"564",445.74359862,449.38449893,457.685198995
"565",445.92939818,449.64339877,457.876299
"566",446.14199828,449.85159854,458.04149889
"567",446.3437982,450.02189853,458.21524889
"568",446.54559812,450.1624985,458.36544878
"569",446.703598,450.3225986,458.515398735
"570",446.85599792,450.47539859,458.654248835
"571",446.95939818,450.61119876,458.79659884
"572",446.9839984,450.78399875,458.93794894
"573",447.03939818,450.96669864,459.07334887
"574",447.13939818,451.14469851,459.20024889
"575",447.22699828,451.30599856,459.343548905
"576",447.22999878,451.4751987,459.47519899
"577",447.27599914,451.64059878,459.5724991
"578",447.47319884,451.86029879,459.70669908
"579",447.64679868,452.07209871,459.844599165
"580",447.78319882,452.26019869,459.9649492
"581",447.98159848,452.4600986,460.087399155
"582",447.99279844,452.59319858,460.16459917
"583",447.9839984,452.69849857,460.23534914
"584",448.05259826,452.85499851,460.34069918
"585",448.06339844,453.04329838,460.430099205
"586",448.04899842,453.24979832,460.521149165
"587",447.95379824,453.39989842,460.573449125
"588",447.91999818,453.53789829,460.643599115
"589",447.90519838,453.69669834,460.72959918
"590",447.83779846,453.81199832,460.795499295
"591",447.73999816,453.90619815,460.87334933
"592",447.69299866,454.02329837,460.96539935
"593",447.7393988,454.16569827,461.07039935
"594",447.84819886,454.3348981,461.174649385
"595",448.07479922,454.5650983,461.29509937
"596",448.2877991,454.78559818,461.40889942
"597",448.50339908,455.02279819,461.503749425
"598",448.6627991,455.23459811,461.57034931
"599",448.90399906,455.38769809,461.631799355
"600",449.18119938,455.4998981,461.662849465
"601",449.4533997,455.62129824,461.65344944
"602",449.6933997,455.73799806,461.63959934
"603",450.05779972,455.904498,461.61579944
"604",450.40459966,456.079498,461.62614948
"605",450.74899968,456.24659822,461.636749455
"606",451.1111994,456.46859835,461.67519947
"607",451.40559942,456.6398984,461.677599525
"608",451.62399908,456.83129824,461.68894947
"609",451.71999884,456.96089816,461.667549475
"610",451.8561988,457.09019809,461.645399515
"611",452.07999884,457.21089816,461.624649545
"612",452.34079902,457.31199832,461.610449565
"613",452.62199898,457.46389835,461.59354954
"614",453.02539924,457.67319827,461.59909962
"615",453.35739936,457.87549838,461.59474964
"616",453.5611988,458.00809817,461.59519962
"617",453.69999886,458.14489841,461.59279972
"618",453.77939888,458.27399845,461.61144962
"619",453.9415992,458.42419834,461.630349615
"620",454.09479926,458.57229862,461.62544971
"621",454.26299934,458.74439854,461.633899725
"622",454.5839991,458.95449864,461.67024967
"623",454.8939991,459.15709874,461.70524967
"624",455.14999884,459.32579869,461.727299685
"625",455.38499884,459.49329869,461.748299745
"626",455.72039862,459.70519871,461.76484973
"627",456.00519842,459.86479863,461.740949735
"628",456.24739874,459.99229863,461.725549805
"629",456.49739874,460.14329869,461.691799805
"630",456.73719856,460.33519872,461.674599795
"631",456.93859872,460.49129888,461.64409992
"632",457.19359872,460.66299871,461.625899845
"633",457.41299874,460.83469884,461.62199985
"634",457.65739876,461.015799,461.644099915
"635",458.02319832,461.235799,461.683799925
"636",458.45059822,461.46389897,461.717749965
"637",458.8459986,461.68289891,461.74035006
"638",459.1557984,461.86209905,461.760800045
"639",459.4881983,462.03209905,461.795249965
"640",459.78619818,462.18189916,461.82825
"641",460.07239814,462.3611994,461.87009998
"642",460.35359808,462.53529913,461.901899905
"643",460.59199774,462.68269903,461.928149905
"644",460.82159734,462.85039892,461.95074985
"645",461.05539738,463.04269872,461.97119983
"646",461.28339726,463.21969884,461.98344989
"647",461.5421973,463.39979893,461.993699825
"648",461.80639712,463.57219883,462.00284976
"649",461.87139712,463.72359898,461.99329974
"650",461.81859682,463.85529881,461.98599978
"651",461.78919678,463.98739872,461.976299765
"652",461.78259642,464.12499851,461.985449695
"653",461.75119628,464.25579868,461.97899965
"654",461.75439634,464.36739871,461.970849625
"655",461.74419676,464.45559878,461.947349715
"656",461.8259973,464.55179903,461.91824983
"657",461.87419738,464.67039919,461.86824983
"658",462.0385974,464.85569918,461.841099865
"659",462.20179748,465.07619936,461.80599992
"660",462.32419738,465.31729921,461.73249986
"661",462.34179748,465.49629915,461.660449845
"662",462.28319762,465.69569917,461.58049989
"663",462.30579772,465.90379914,461.519149945
"664",462.3209973,465.98589906,461.43249986
"665",462.3935974,466.10919923,461.366349955
"666",462.45499754,466.23139924,461.304049995
"667",462.58979796,466.40859925,461.25945008
"668",462.76859802,466.56839906,461.236600045
"669",462.90679748,466.70819887,461.203349925
"670",463.04979798,466.83309908,461.154949965
"671",463.22579774,466.98199892,461.10655
"672",463.32499818,467.09189913,461.041200115
"673",463.42019838,467.1799991,461.00060014
"674",463.50159854,467.25579927,460.970850235
"675",463.60159854,467.38109925,460.952300275
"676",463.6899988,467.47519928,460.915200205
"677",463.72439884,467.50439942,460.866500255
"678",463.73719852,467.55309937,460.82355012
"679",463.78919864,467.61709962,460.785400095
"680",463.93319888,467.66969971,460.76075013
"681",464.04399904,467.71469971,460.726000065
"682",464.1323987,467.73599976,460.684450075
"683",464.25639894,467.77219971,460.65005005
"684",464.37419924,467.82639985,460.63390015
"685",464.44839968,467.81690003,460.604800265
"686",464.47719972,467.79250001,460.560100255
"687",464.51979922,467.74699983,460.525100255
"688",464.5683997,467.74929994,460.48605027
"689",464.5759998,467.76250002,460.441150215
"690",464.57760014,467.77900027,460.403800365
"691",464.65000066,467.84050051,460.377050485
"692",464.71700018,467.90750033,460.357550365
"693",464.77340032,467.97510043,460.33045045
"694",464.8792005,468.01440067,460.317100535
"695",465.03000006,468.02510044,460.284600535
"696",465.15600042,468.03220066,460.27050065
"697",465.25740056,467.98470066,460.250850685
"698",465.33800054,467.90610051,460.22450074
"699",465.57580084,467.87590062,460.22780076
"700",465.8920008,467.82580083,460.251950845
"701",466.18560066,467.68560064,460.27665086
"702",466.4674006,467.54120062,460.3207509
"703",466.76040108,467.32710088,460.3595009
"704",466.98040108,467.17280096,460.409900835
"705",467.1670008,467.02690069,460.46965074
"706",467.27760076,466.88180059,460.5230507
"707",467.466601,466.71530065,460.58175065
"708",467.67280096,466.5466007,460.613900765
"709",467.95060124,466.37420079,460.644800725
"710",468.31040104,466.20060094,460.686000675
"711",468.65080082,466.03840093,460.727950595
"712",469.10820072,465.90890081,460.798000645
"713",469.50180056,465.72320073,460.833750615
"714",469.65080082,465.52500097,460.853000645
"715",469.82480106,465.3140009,460.875250705
"716",470.00780094,465.18230107,460.909750675
"717",470.22740054,465.04070103,460.97485062
"718",470.3682001,464.94890079,461.021350555
"719",470.50960026,464.83650089,461.06005066
"720",470.61640018,464.6786008,461.05240051
"721",470.7382001,464.52340091,461.0275505
"722",470.85880008,464.3860007,461.000100395
"723",470.93979982,464.2534006,460.967000415
"724",471.01,464.12880068,460.950200485
"725",471.16059996,464.0033008,460.94080046
"726",471.26039976,463.82450075,460.93650038
"727",471.2844,463.61710084,460.93240034
"728",471.36900022,463.45880098,460.936750315
"729",471.4450006,463.24030092,460.928750285
"730",471.40620054,463.01400087,460.86980024
"731",471.38540038,462.79690096,460.808150155
"732",471.33960082,462.58880098,460.74345014
"733",471.28800048,462.40930086,460.682350135
"734",471.27860046,462.27240083,460.640650155
"735",471.18540038,462.13180085,460.616900155
"736",471.1078003,461.97160096,460.58955015
"737",470.97420044,461.79780121,460.57560026
"738",470.93020018,461.65950104,460.577900215
"739",470.94900024,461.55840088,460.59045011
"740",470.9804004,461.47460084,460.60155012
"741",471.03100036,461.37900056,460.61850004
"742",471.09800048,461.26850068,460.61500013
"743",471.17680054,461.17360078,460.60385023
"744",471.14960084,461.05110078,460.558500195
"745",471.02020082,460.89970094,460.489800245
"746",470.9084009,460.74720094,460.432250195
"747",470.71200076,460.58760072,460.39065016
"748",470.47420048,460.43350069,460.3971501
"749",470.1760004,460.2630005,460.38435011
"750",469.75960086,460.11670075,460.359950235
"751",469.18560062,459.96520081,460.321250285
"752",468.61500064,459.84590088,460.289300365
"753",467.89380068,459.70220062,460.225800305
"754",467.36520084,459.57430054,460.167550335
"755",466.88680058,459.43910065,460.1359503
"756",466.48600042,459.28470063,460.108350205
"757",465.9640003,459.06610047,460.06420012
"758",465.42040044,458.82650055,459.99070021
"759",464.79780034,458.53580048,459.927400195
"760",464.09080084,458.14770051,459.844500265
"761",463.42600104,457.82460054,459.774500265
"762",462.7096009,457.46530061,459.6823503
"763",461.9446009,457.13450075,459.58615035
"764",461.39920112,456.87910066,459.5286003
"765",460.80320074,456.62350068,459.42025023
"766",460.3568012,456.37670075,459.314650255
"767",459.85400152,456.11030091,459.212250355
"768",459.52960148,455.90480103,459.13840041
"769",459.16340152,455.69850098,459.06335051
"770",458.74080142,455.47680085,458.980650465
"771",458.30860172,455.23110108,458.862650585
"772",457.91320132,454.9905011,458.76520048
"773",457.56700138,454.82120118,458.680100535
"774",457.24760136,454.6859012,458.60720045
"775",456.84600164,454.5235013,458.50605055
"776",456.38860174,454.35520113,458.3798506
"777",455.94980168,454.22860109,458.293350505
"778",455.54860174,454.09400087,458.210350475
"779",455.03560124,453.95370057,458.12540037
"780",454.6218012,453.85180055,458.078050365
"781",454.20840154,453.73730042,458.030700355
"782",453.83800114,453.63290039,458.009650245
"783",453.53060124,453.52790039,457.975500315
"784",453.2662012,453.44140045,457.926450325
"785",453.07820132,453.3927005,457.895100225
"786",452.83540162,453.3277005,457.8582002
"787",452.62140198,453.30320068,457.837850165
"788",452.3888019,453.2228006,457.81800016
"789",452.16780152,453.11980041,457.78535001
"790",451.96880128,453.02860046,457.756150025
"791",451.72700076,452.91360046,457.705399905
"792",451.43900088,452.8076004,457.64644986
"793",451.17040102,452.68580047,457.594699825
"794",450.95260072,452.6198004,457.55369976
"795",450.77920106,452.54410063,457.513099785
"796",450.58600098,452.50880064,457.474549675
"797",450.46320068,452.51700071,457.46119961
"798",450.3928009,452.54290097,457.466599695
"799",450.3500006,452.5797009,457.47479977
"800",450.47380064,452.67810086,457.54224972
